Artist_Group,Artist,Title,QR_Code,Released,Record_Case
"Lonnie Donegan","Lonnie Donegan","The Party's Over",https://www.discogs.com/release/8231829,1962,"7"" - Archive 04"
"Lonnie Donegan","Lonnie Donegan","Virgin Mary",https://www.discogs.com/release/785866,1960,"7"" - Archive 04"
"Lonnie Donegan's Skiffle Group","Lonnie Donegan's Skiffle Group","My Old Man's A Dustman",https://www.discogs.com/release/4852027,1960,"7"" - Novelty"
"Lonnie Donegan's Skiffle Group","Lonnie Donegan's Skiffle Group","Tom Dooley",https://www.discogs.com/release/8229409,1958,"7"" - Archive 04"
"Lonnie Gordon","Lonnie Gordon","Happenin' All Over Again",https://www.discogs.com/release/178915,1990,"7"" - Playlist - 04"
Look,Look,"I Am The Beat",https://www.discogs.com/release/18202741,1980,"7"" - Playlist - 04"
"Loose Ends","Loose Ends","Golden Years",https://www.discogs.com/release/821109,1985,"7"" - Archive 04"
"Loose Ends","Loose Ends","Hangin' On A String (Contemplating)",https://www.discogs.com/release/259024,1985,"7"" - Archive 04"
"Loose Ends","Loose Ends","Slow Down",https://www.discogs.com/release/1079347,1986,"7"" - Archive 04"
"Lord Creator","Lord Creator","Big Bamboo",https://www.discogs.com/release/6435395,1964,"7"" - Archive 04"
"Loredana Bertè","Loredana Bertè","E La Luna Bussò",https://www.discogs.com/release/1767504,1979,"7"" - Playlist - 04"
"Lori & The Chameleons","Lori & The Chameleons",Touch,https://www.discogs.com/release/361961,1979,"7"" - Playlist - 04"
"Lorne Gibson Trio","Lorne Gibson Trio","Some Do, Some Don't (Some Will, Some Won't)",https://www.discogs.com/release/1990362,1963,"7"" - Archive 04"
"Lorrie Morgan","Lorrie Morgan","Hand Over Your Heart",https://www.discogs.com/release/30058102,1990,"7"" - Archive 04"
"Los Diablos","Los Diablos","Un Rayo De Sol",https://www.discogs.com/release/5169959,1970,"7"" - Archive 04"
"Los Indios Tabajaras","Los Indios Tabajaras","Maria Elena",https://www.discogs.com/release/7065793,"","7"" - Archive 04"
"Los Indios Tabajaras","Los Indios Tabajaras","Maria Elena",https://www.discogs.com/release/8319392,1963,"7"" - Archive 04"
"Los Lobos","Los Lobos","Come On, Let's Go",https://www.discogs.com/release/2230151,1987,"7"" - Archive 04"
"Los Lobos","Los Lobos","La Bamba",https://www.discogs.com/release/594252,1987,"7"" - Playlist - 04"
"Los Machucambos","Los Machucambos",Pepito,https://www.discogs.com/release/1479870,1961,"7"" - Archive 04"
"Lotus Eaters","Lotus Eaters","The First Picture Of You",https://www.discogs.com/release/1024844,1983,"7"" - Playlist - 04"
"Lou Rawls","Lou Rawls","What's The Matter With The World",https://www.discogs.com/release/14995345,1979,"7"" - Archive 04"
"Lou Reed","Lou Reed","Walk On The Wild Side",https://www.discogs.com/release/5036448,1972,"7"" - Playlist - 04"
"Louis Armstrong And His All-Stars","Louis Armstrong And His All-Stars","The Sunshine Of Love",https://www.discogs.com/release/8520214,1968,"7"" - Retro - 02"
"Louis Armstrong Orchestra & Chorus / Louis Armstrong And His All-Stars","Louis Armstrong Orchestra & Chorus / Louis Armstrong And His All-Stars","What A Wonderful World / Cabaret",https://www.discogs.com/release/4224699,1967,"7"" - Retro - 02"
"Louis Clark Conducting The Royal Philharmonic Orchestra","Louis Clark Conducting The Royal Philharmonic Orchestra","Hooked On A Can Can",https://www.discogs.com/release/22345537,1981,"7"" - Archive 04"
"Louis Jordan And His Tympany Five","Louis Jordan And His Tympany Five","Saturday Night Fish Fry",https://www.discogs.com/release/11227650,1980,"7"" - Archive 04"
"Louise Goffin","Louise Goffin","Remember (Walking In The Sand)",https://www.discogs.com/release/7973996,1979,"7"" - Archive 04"
"Love Affair","Love Affair","Everlasting Love",https://www.discogs.com/release/1135854,1967,"7"" - Retro - 02"
"Love And Money","Love And Money","Jocelyn Square",https://www.discogs.com/release/2803475,1989,"7"" - Archive 04"
"Love Bite","Love Bite","Killer Jaws",https://www.discogs.com/release/3355298,1976,"7"" - Archive 04"
"Love Unlimited","Love Unlimited","Walkin' In The Rain With The One I Love",https://www.discogs.com/release/727400,1972,"7"" - Retro - 02"
"Love Unlimited Orchestra","Love Unlimited Orchestra","Love's Theme",https://www.discogs.com/release/4370488,1973,"7"" - Retro - 02"
"Love Unlimited Orchestra","Love Unlimited Orchestra","My Sweet Summer Suite",https://www.discogs.com/release/3338992,1976,"7"" - Archive 04"
"Lovebug Starski","Lovebug Starski","Amityville (The House On The Hill)",https://www.discogs.com/release/1186967,1986,"7"" - Playlist - 04"
"Lovely Previn","Lovely Previn","From A To B",https://www.discogs.com/release/1841885,1981,"7"" - Archive 04"
Lovers,Lovers,Discomania,https://www.discogs.com/release/3757514,1977,"7"" - Archive 04"
"Lovin' Spoonful","Lovin' Spoonful","Rain On The Roof",https://www.discogs.com/release/5873914,1966,"7"" - Archive 04"
"Luciano Pavarotti","Luciano Pavarotti","Nessun Dorma",https://www.discogs.com/release/712529,1990,"7"" - Playlist - 04"
"Luis Alberto Del Parana y Los Paraguayos","Luis Alberto Del Parana y Los Paraguayos","Buenas Noches Mi Amor",https://www.discogs.com/release/17580703,"","7"" - Archive 04"
"Luis Alberto del Parana y Los Paraguayos","Luis Alberto del Parana y Los Paraguayos","Los Paraguayos Extraordinaire",https://www.discogs.com/release/4522867,1972,"7"" - Archive 04"
Lulu,Lulu,Boy,https://www.discogs.com/release/7211068,1968,"7"" - Archive 04"
Lulu,Lulu,"Take Your Mama For A Ride (Part 1)",https://www.discogs.com/release/1612989,1975,"7"" - Archive 04"
Lulu,Lulu,"The Man Who Sold The World",https://www.discogs.com/release/11469427,1974,"7"" - Retro - 02"
Lulu,Lulu,"The Man With The Golden Gun",https://www.discogs.com/release/6211143,1974,"7"" - Retro - 02"
"Lulu And The Luvvers","Lulu And The Luvvers",Shout,https://www.discogs.com/release/1627444,1986,"7"" - Retro - 02"
"Luna Twist","Luna Twist","Look Out (You're Falling In Love Again)",https://www.discogs.com/release/2319631,1982,"7"" - Archive 04"
Lurkers,Lurkers,"Just Thirteen",https://www.discogs.com/release/658184,1979,"7"" - Playlist - 04"
Lurkers,Lurkers,"Out In The Dark",https://www.discogs.com/release/1964292,1979,"7"" - Playlist - 04"
"Luther Vandross","Luther Vandross","I Really Didn't Mean It",https://www.discogs.com/release/649988,1987,"7"" - Archive 04"
"Luther Vandross","Luther Vandross","So Amazing",https://www.discogs.com/release/3670813,1987,"7"" - Archive 04"
"Luv'","Luv'","Trojan Horse",https://www.discogs.com/release/13495994,1979,"7"" - Archive 04"
"Lydia Murdock","Lydia Murdock","Love On The Line",https://www.discogs.com/release/7613825,1984,"7"" - Archive 04"
"Lyn Paul","Lyn Paul","Here Comes That Wonderful Feeling",https://www.discogs.com/release/2470513,1975,"7"" - Archive 04"
"Lyn Paul","Lyn Paul","Sail The Summer Winds",https://www.discogs.com/release/2470424,1974,"7"" - Archive 04"
"Lynn Anderson","Lynn Anderson","Rose Garden",https://www.discogs.com/release/4222286,1971,"7"" - Retro - 02"
"Lynn Anderson","Lynn Anderson","You're My Man",https://www.discogs.com/release/6437310,1971,"7"" - Archive 04"
"Lynn Cornell","Lynn Cornell","Never On Sunday",https://www.discogs.com/release/8134067,1960,"7"" - Retro - 02"
"Lynne Hamilton","Lynne Hamilton","On The Inside (The Original TV Theme From ""Prisoner Cell Block H"")",https://www.discogs.com/release/2350115,1989,"7"" - Archive 04"
"Lynsey De Paul","Lynsey De Paul","No Honestly",https://www.discogs.com/release/652771,1974,"7"" - Archive 04"
"Lynsey De Paul","Lynsey De Paul","Rhythm And Blue Jean Baby",https://www.discogs.com/release/2107918,1975,"7"" - Archive 04"
"Lynsey De Paul","Lynsey De Paul","Sugar Me",https://www.discogs.com/release/1856249,1972,"7"" - Archive 04"
"Lynsey De Paul","Lynsey De Paul","Won't Somebody Dance With Me",https://www.discogs.com/release/966354,1973,"7"" - Archive 04"
"Lynyrd Skynyrd","Lynyrd Skynyrd","Free Bird",https://www.discogs.com/release/6750686,1979,"7"" - Playlist - 04"
M,M,"Pop Muzik",https://www.discogs.com/release/1936329,1979,"7"" - Playlist - 04"
"M & O Band","M & O Band","Let's Do The Latin Hustle",https://www.discogs.com/release/1742104,1976,"7"" - Archive 04"
"M + M","M + M","Black Stations / White Stations",https://www.discogs.com/release/80109,1984,"7"" - Archive 04"
"Mac And Katie Kissoon","Mac And Katie Kissoon","I'm Just Dreaming",https://www.discogs.com/release/3561854,1975,"7"" - Archive 04"
"Mac And Katie Kissoon","Mac And Katie Kissoon","Sugar Candy Kisses",https://www.discogs.com/release/3121213,1974,"7"" - Archive 04"
"Mac Davis","Mac Davis","Baby Don't Get Hooked On Me",https://www.discogs.com/release/2012467,1972,"7"" - Archive 04"
"Mac Davis","Mac Davis","It's Hard To Be Humble",https://www.discogs.com/release/2471057,1980,"7"" - Archive 04"
Machine,Machine,"Power And Reason / Thunder, Lightning And Rain",https://www.discogs.com/release/4822905,1980,"7"" - Archive 04"
"Maclean And Maclean","Maclean And Maclean","Dolli Parten's Tits",https://www.discogs.com/release/2704041,1981,"7"" - Novelty"
"Made In England Featuring Ray Dorset","Made In England Featuring Ray Dorset",Prospects,https://www.discogs.com/release/673417,1986,"7"" - Archive 04"
Madness,Madness,"Baggy Trousers",https://www.discogs.com/release/370489,1980,"7"" - Playlist - 04"
Madness,Madness,"Cardiac Arrest",https://www.discogs.com/release/1823019,1982,"7"" - Playlist - 04"
Madness,Madness,"Driving In My Car",https://www.discogs.com/release/7349117,1982,"7"" - Playlist - 04"
Madness,Madness,Embarrassment,https://www.discogs.com/release/401157,1980,"7"" - Playlist - 04"
Madness,Madness,"Grey Day",https://www.discogs.com/release/401158,1981,"7"" - Playlist - 04"
Madness,Madness,"House Of Fun",https://www.discogs.com/release/401155,1982,"7"" - Playlist - 04"
Madness,Madness,"It Must Be Love",https://www.discogs.com/release/396586,1981,"7"" - Playlist - 04"
Madness,Madness,"Michael Caine",https://www.discogs.com/release/1306527,1984,"7"" - Playlist - 04"
Madness,Madness,"My Girl",https://www.discogs.com/release/412941,1979,"7"" - Playlist - 04"
Madness,Madness,"One Step Beyond...",https://www.discogs.com/release/384982,1979,"7"" - Playlist - 04"
Madness,Madness,"Our House",https://www.discogs.com/release/389856,1982,"7"" - Playlist - 04"
Madness,Madness,"The Prince",https://www.discogs.com/release/1491844,1979,"7"" - Playlist - 04"
Madness,Madness,"The Return Of The Los Palmas 7",https://www.discogs.com/release/1919795,1981,"7"" - Playlist - 04"
Madness,Madness,"The Sun And The Rain",https://www.discogs.com/release/427354,1983,"7"" - Playlist - 04"
Madness,Madness,"Tomorrow's (Just Another Day) / Madness (Is All In The Mind)",https://www.discogs.com/release/6673335,1983,"7"" - Playlist - 04"
Madness,Madness,"Wings Of A Dove",https://www.discogs.com/release/404890,1983,"7"" - Playlist - 04"
Madness,Madness,"Work Rest & Play",https://www.discogs.com/release/478091,1980,"7"" - Playlist - 04"
Madonna,Madonna,Angel,https://www.discogs.com/release/4454750,1985,"7"" - Playlist - 04"
Madonna,Madonna,Borderline,https://www.discogs.com/release/7728051,1984,"7"" - Playlist - 04"
Madonna,Madonna,"Causing A Commotion",https://www.discogs.com/release/141558,1987,"7"" - Playlist - 04"
Madonna,Madonna,Cherish,https://www.discogs.com/release/1985811,1989,"7"" - Playlist - 04"
Madonna,Madonna,"Crazy For You",https://www.discogs.com/release/707137,1985,"7"" - Playlist - 04"
Madonna,Madonna,"Dear Jessie",https://www.discogs.com/release/347728,1989,"7"" - Playlist - 04"
Madonna,Madonna,"Dress You Up",https://www.discogs.com/release/4454710,1985,"7"" - Playlist - 04"
Madonna,Madonna,"Express Yourself",https://www.discogs.com/release/1836947,1989,"7"" - Playlist - 04"
Madonna,Madonna,Gambler,https://www.discogs.com/release/141556,1985,"7"" - Playlist - 04"
Madonna,Madonna,"Hanky Panky",https://www.discogs.com/release/551819,1990,"7"" - Playlist - 04"
Madonna,Madonna,Holiday,https://www.discogs.com/release/14716744,1983,"7"" - Playlist - 04"
Madonna,Madonna,"Into The Groove",https://www.discogs.com/release/253791,1985,"7"" - Playlist - 04"
Madonna,Madonna,"Justify My Love",https://www.discogs.com/release/14896439,1990,"7"" - Playlist - 04"
Madonna,Madonna,"La Isla Bonita (Remix)",https://www.discogs.com/release/3714178,1987,"7"" - Playlist - 04"
Madonna,Madonna,"Like A Prayer",https://www.discogs.com/release/931654,1989,"7"" - Playlist - 04"
Madonna,Madonna,"Like A Virgin / Stay",https://www.discogs.com/release/141550,1984,"7"" - Playlist - 04"
Madonna,Madonna,"Live To Tell",https://www.discogs.com/release/3502230,1986,"7"" - Playlist - 04"
Madonna,Madonna,"Lucky Star (Edit.)",https://www.discogs.com/release/7480001,1983,"7"" - Playlist - 04"
Madonna,Madonna,"Material Girl",https://www.discogs.com/release/707134,1985,"7"" - Playlist - 04"
Madonna,Madonna,"Open Your Heart (Remix)",https://www.discogs.com/release/19022800,1986,"7"" - Playlist - 04"
Madonna,Madonna,"Open Your Heart (Remix)",https://www.discogs.com/release/707017,1986,"7"" - Playlist - 04"
Madonna,Madonna,"Papa Don't Preach",https://www.discogs.com/release/14697731,1986,"7"" - Playlist - 04"
Madonna,Madonna,"Rescue Me",https://www.discogs.com/release/2447044,1991,"7"" - Playlist - 04"
Madonna,Madonna,"The Look Of Love",https://www.discogs.com/release/11735316,1987,"7"" - Playlist - 04"
Madonna,Madonna,"This Used To Be My Playground",https://www.discogs.com/release/225309,1992,"7"" - Playlist - 04"
Madonna,Madonna,"True Blue (Remix)",https://www.discogs.com/release/141197,1986,"7"" - Playlist - 04"
Madonna,Madonna,Vogue,https://www.discogs.com/release/121734,1990,"7"" - Playlist - 04"
Madonna,Madonna,"Who's That Girl",https://www.discogs.com/release/2559122,1987,"7"" - Playlist - 04"
"Maggie Bell","Maggie Bell",Hazell,https://www.discogs.com/release/1663068,1978,"7"" - Archive 04"
"Maggie Reilly","Maggie Reilly","Everytime We Touch",https://www.discogs.com/release/4060495,1993,"7"" - Archive 04"
"Magna Carta","Magna Carta","Highway To Spain",https://www.discogs.com/release/3668516,1981,"7"" - Archive 04"
Magnum,Magnum,"Start Talking Love",https://www.discogs.com/release/4509314,1988,"7"" - Archive 04"
"Mai Tai","Mai Tai","Body & Soul",https://www.discogs.com/release/1415175,1985,"7"" - Playlist - 04"
"Mai Tai","Mai Tai",History,https://www.discogs.com/release/815940,1985,"7"" - Playlist - 04"
Maisonettes,Maisonettes,"Heartache Avenue",https://www.discogs.com/release/418356,1982,"7"" - Playlist - 04"
"Malcolm McLaren","Malcolm McLaren",Carmen,https://www.discogs.com/release/385680,1984,"7"" - Archive 04"
"Malcolm McLaren","Malcolm McLaren","Double Dutch",https://www.discogs.com/release/219785,1983,"7"" - Playlist - 04"
"Malcolm McLaren","Malcolm McLaren","Duck For The Oyster",https://www.discogs.com/release/13795833,1983,"7"" - Archive 04"
"Malcolm McLaren","Malcolm McLaren","Madam Butterfly",https://www.discogs.com/release/141201,1984,"7"" - Archive 04"
"Malcolm McLaren","Malcolm McLaren","You Need Hands",https://www.discogs.com/release/2062590,1979,"7"" - Playlist - 04"
"Malcolm McLaren","Malcolm McLaren And World's Famous Supreme Team","Buffalo Gals",https://www.discogs.com/release/141194,1982,"7"" - Playlist - 04"
"Malcolm Roberts","Malcolm Roberts","Eva Magdalena / Love Is All",https://www.discogs.com/release/18848404,1969,"7"" - Archive 04"
"Malcolm Vaughan","Malcolm Vaughan","More Than Ever",https://www.discogs.com/release/763751,1958,"7"" - Archive 04"
Mallard,Mallard,"Harvest / Green Coyote",https://www.discogs.com/release/1456839,1976,"7"" - Archive 04"
"Mamas & The Papas","Mamas & The Papas","California Dreamin' / Twelve Thirty",https://www.discogs.com/release/4389912,"","7"" - Retro - 02"
"Mamas & The Papas","Mamas & The Papas","Monday Monday ",https://www.discogs.com/release/570014,1966,"7"" - Retro - 02"
"Man 2 Man Meets Man Parrish","Man 2 Man Meets Man Parrish","Male Stripper (Special U.K. Mixes)",https://www.discogs.com/release/150411,1986,"7"" - Archive 04"
"Manfred Mann","Manfred Mann",5-4-3-2-1,https://www.discogs.com/release/5710152,1964,"7"" - Retro - 02"
"Manfred Mann","Manfred Mann","Come Tomorrow",https://www.discogs.com/release/2019242,1965,"7"" - Archive 04"
"Manfred Mann","Manfred Mann","Fox On The Run",https://www.discogs.com/release/8410524,1968,"7"" - Retro - 02"
"Manfred Mann","Manfred Mann","Sha La La",https://www.discogs.com/release/763608,1964,"7"" - Retro - 02"
"Manfred Mann's Earth Band","Manfred Mann's Earth Band","Blinded By The Light",https://www.discogs.com/release/536955,1976,"7"" - Retro - 02"
"Manfred Mann's Earth Band","Manfred Mann's Earth Band",California,https://www.discogs.com/release/2958465,1977,"7"" - Archive 04"
"Manfred Mann's Earth Band","Manfred Mann's Earth Band","Davy's On The Road Again",https://www.discogs.com/release/1195214,1978,"7"" - Retro - 02"
"Manfred Mann's Earth Band","Manfred Mann's Earth Band","Don't Kill It Carol",https://www.discogs.com/release/3215080,1979,"7"" - Retro - 02"
"Manfred Mann's Earth Band","Manfred Mann's Earth Band",Joybringer,https://www.discogs.com/release/729272,1973,"7"" - Retro - 02"
"Manfred Mann's Earth Band","Manfred Mann's Earth Band","Spirits In The Night",https://www.discogs.com/release/3634589,1977,"7"" - Archive 04"
